evaluations raw_y
811 -12915.0000000000
844 -12432.0000000000
860 -12303.0000000000
884 -12229.0000000000
889 -11480.0000000000
956 -11401.0000000000
972 -10535.0000000000
1002 -10464.0000000000
1007 -9779.0000000000
1020 -9104.0000000000
1056 -7915.0000000000
1092 -7734.0000000000
1129 -7720.0000000000
1158 -7019.0000000000
1181 -6740.0000000000
1201 -6684.0000000000
1202 -6641.0000000000
1213 -6593.0000000000
1237 -6389.0000000000
1249 -6216.0000000000
1251 -5942.0000000000
1262 -5752.0000000000
1282 -5333.0000000000
1291 -5270.0000000000
1325 -4269.0000000000
1390 -3787.0000000000
1422 -3572.0000000000
1473 -3394.0000000000
1479 -3227.0000000000
1489 -3031.0000000000
1545 -2828.0000000000
1561 -2821.0000000000
1562 -2751.0000000000
1566 -2281.0000000000
1568 -2219.0000000000
1585 -2085.0000000000
1603 -2037.0000000000
1616 -1680.0000000000
1641 -1609.0000000000
1658 -1526.0000000000
1666 -1435.0000000000
1687 -1302.0000000000
1721 -1064.0000000000
1755 -861.0000000000
1780 -644.0000000000
1805 -252.0000000000
1909 -196.0000000000
1929 -56.0000000000
1976 1.0000000000
2247 2.0000000000
2432 3.0000000000
2495 4.0000000000
2650 5.0000000000
2863 6.0000000000
5000 -15.0000000000
evaluations raw_y
1 -31926.0000000000
3 -31660.0000000000
44 -31324.0000000000
46 -29552.0000000000
66 -29154.0000000000
84 -29013.0000000000
86 -25338.0000000000
100 -25261.0000000000
157 -25058.0000000000
168 -24799.0000000000
187 -24056.0000000000
192 -23699.0000000000
204 -23533.0000000000
218 -23165.0000000000
262 -22518.0000000000
300 -22251.0000000000
302 -21046.0000000000
325 -20828.0000000000
329 -19778.0000000000
359 -19575.0000000000
368 -19302.0000000000
381 -18593.0000000000
402 -15983.0000000000
484 -14855.0000000000
533 -14109.0000000000
571 -13206.0000000000
604 -13178.0000000000
608 -12641.0000000000
646 -11937.0000000000
683 -11789.0000000000
689 -11586.0000000000
713 -11567.0000000000
747 -11243.0000000000
751 -11105.0000000000
754 -9520.0000000000
774 -8979.0000000000
819 -8925.0000000000
841 -8878.0000000000
843 -8132.0000000000
844 -7713.0000000000
871 -7425.0000000000
910 -6395.0000000000
969 -6361.0000000000
984 -6344.0000000000
992 -6297.0000000000
994 -6189.0000000000
995 -5880.0000000000
1013 -5714.0000000000
1015 -5504.0000000000
1036 -4640.0000000000
1048 -4612.0000000000
1087 -4531.0000000000
1092 -3715.0000000000
1116 -3432.0000000000
1129 -3297.0000000000
1151 -2376.0000000000
1177 -2334.0000000000
1220 -2176.0000000000
1224 -1897.0000000000
1273 -1570.0000000000
1293 -1470.0000000000
1377 -1414.0000000000
1414 -1413.0000000000
1416 -1385.0000000000
1441 -1357.0000000000
1452 -1299.0000000000
1485 -1242.0000000000
1512 -1186.0000000000
1528 -1157.0000000000
1560 -1043.0000000000
5000 -1043.0000000000
evaluations raw_y
1 -32206.0000000000
3 -32129.0000000000
6 -32108.0000000000
7 -32024.0000000000
8 -31800.0000000000
11 -31786.0000000000
24 -31653.0000000000
45 -31632.0000000000
50 -30995.0000000000
56 -30561.0000000000
74 -29680.0000000000
76 -27768.0000000000
82 -25675.0000000000
148 -24765.0000000000
183 -23561.0000000000
211 -23330.0000000000
234 -21356.0000000000
274 -21342.0000000000
283 -21272.0000000000
317 -21160.0000000000
323 -18353.0000000000
362 -18332.0000000000
391 -17185.0000000000
402 -15973.0000000000
435 -14364.0000000000
544 -11582.0000000000
616 -10843.0000000000
681 -10009.0000000000
706 -9694.0000000000
723 -9422.0000000000
732 -7881.0000000000
772 -6377.0000000000
802 -6244.0000000000
806 -5578.0000000000
908 -5320.0000000000
914 -5130.0000000000
945 -4725.0000000000
977 -4080.0000000000
1013 -4038.0000000000
1035 -4003.0000000000
1039 -3933.0000000000
1043 -3912.0000000000
1050 -3884.0000000000
1051 -3282.0000000000
1057 -2911.0000000000
1139 -2869.0000000000
1144 -2456.0000000000
1171 -2281.0000000000
1204 -2141.0000000000
1250 -2085.0000000000
1303 -2043.0000000000
1318 -2016.0000000000
1323 -1953.0000000000
1328 -1847.0000000000
1369 -1771.0000000000
1393 -1686.0000000000
1417 -1546.0000000000
1433 -1365.0000000000
1456 -1323.0000000000
1461 -1295.0000000000
1519 -1246.0000000000
1525 -1078.0000000000
1565 -1064.0000000000
1575 -938.0000000000
1612 -924.0000000000
1626 -910.0000000000
1646 -728.0000000000
1700 -714.0000000000
1728 -672.0000000000
1770 -609.0000000000
1784 -567.0000000000
1805 -532.0000000000
1852 -469.0000000000
1879 -413.0000000000
1895 -231.0000000000
1970 -161.0000000000
2007 -133.0000000000
2025 -98.0000000000
2075 -63.0000000000
2099 -56.0000000000
2153 -28.0000000000
2280 0.0000000000
5000 0.0000000000
evaluations raw_y
1 -31982.0000000000
7 -31961.0000000000
10 -31814.0000000000
12 -31723.0000000000
13 -31632.0000000000
48 -31604.0000000000
56 -28670.0000000000
82 -27914.0000000000
126 -27402.0000000000
128 -26632.0000000000
163 -25646.0000000000
228 -25134.0000000000
258 -24826.0000000000
260 -24538.0000000000
268 -24476.0000000000
283 -23999.0000000000
316 -22909.0000000000
352 -20575.0000000000
408 -19504.0000000000
420 -18540.0000000000
442 -17536.0000000000
498 -16736.0000000000
504 -16398.0000000000
542 -15915.0000000000
562 -14779.0000000000
570 -14750.0000000000
631 -12802.0000000000
707 -12697.0000000000
720 -12404.0000000000
725 -12362.0000000000
727 -11572.0000000000
753 -10037.0000000000
762 -8646.0000000000
811 -8058.0000000000
832 -7688.0000000000
845 -7571.0000000000
887 -6998.0000000000
929 -6667.0000000000
992 -6541.0000000000
995 -5857.0000000000
1031 -4059.0000000000
1076 -4045.0000000000
1077 -3843.0000000000
1094 -3414.0000000000
1132 -3259.0000000000
1136 -2997.0000000000
1202 -2660.0000000000
1265 -2433.0000000000
1310 -2207.0000000000
1361 -2142.0000000000
1363 -2086.0000000000
1368 -1954.0000000000
1418 -1808.0000000000
1420 -1778.0000000000
1422 -1728.0000000000
1426 -1554.0000000000
1437 -1550.0000000000
1462 -1257.0000000000
1485 -1156.0000000000
1521 -1016.0000000000
1609 -989.0000000000
1745 -962.0000000000
1897 -935.0000000000
1981 -915.0000000000
2001 -908.0000000000
2083 -888.0000000000
2094 -881.0000000000
2166 -854.0000000000
2197 -841.0000000000
2203 -827.0000000000
2245 -807.0000000000
2287 -773.0000000000
2297 -753.0000000000
2322 -746.0000000000
2356 -719.0000000000
2361 -692.0000000000
2416 -672.0000000000
2441 -618.0000000000
2453 -584.0000000000
2509 -557.0000000000
2585 -530.0000000000
2610 -517.0000000000
2615 -503.0000000000
2629 -463.0000000000
2643 -429.0000000000
2743 -402.0000000000
2773 -375.0000000000
2812 -362.0000000000
2845 -302.0000000000
2859 -295.0000000000
2889 -275.0000000000
2921 -255.0000000000
2929 -235.0000000000
2963 -194.0000000000
2998 -167.0000000000
3020 -148.0000000000
3043 -135.0000000000
3066 -115.0000000000
3102 -114.0000000000
3105 -108.0000000000
3140 -101.0000000000
3141 -68.0000000000
3176 -42.0000000000
3215 -41.0000000000
3263 -36.0000000000
3270 3.0000000000
3373 4.0000000000
3621 5.0000000000
4584 6.0000000000
5000 -8.0000000000
