evaluations raw_y
399 -6740.0000000000
402 -6432.0000000000
409 -6089.0000000000
413 -6082.0000000000
417 -6040.0000000000
429 -6033.0000000000
431 -5725.0000000000
439 -5550.0000000000
442 -5529.0000000000
447 -5284.0000000000
458 -5053.0000000000
470 -4990.0000000000
481 -4542.0000000000
493 -4402.0000000000
497 -4206.0000000000
528 -4067.0000000000
530 -3919.0000000000
535 -3724.0000000000
543 -3695.0000000000
805 -3638.0000000000
833 -3581.0000000000
885 -3552.0000000000
904 -3495.0000000000
926 -3438.0000000000
933 -3395.0000000000
946 -3381.0000000000
996 -3267.0000000000
1015 -3167.0000000000
1029 -3153.0000000000
1031 -3110.0000000000
1044 -3096.0000000000
1069 -2996.0000000000
1084 -2982.0000000000
1090 -2939.0000000000
1092 -2925.0000000000
1102 -2882.0000000000
1103 -2825.0000000000
1128 -2811.0000000000
1132 -2654.0000000000
1141 -2640.0000000000
1165 -2483.0000000000
1173 -2469.0000000000
1194 -2326.0000000000
1197 -2269.0000000000
1208 -2112.0000000000
1213 -2098.0000000000
1237 -1998.0000000000
1241 -1984.0000000000
1264 -1927.0000000000
1266 -1884.0000000000
1268 -1856.0000000000
1272 -1827.0000000000
1286 -1756.0000000000
1294 -1742.0000000000
1298 -1713.0000000000
1303 -1599.0000000000
1315 -1542.0000000000
1328 -1499.0000000000
1330 -1485.0000000000
1359 -1371.0000000000
1369 -1357.0000000000
1379 -1300.0000000000
1401 -1271.0000000000
1408 -1214.0000000000
1419 -1100.0000000000
1444 -1043.0000000000
5000 -1043.0000000000
