evaluations raw_y
3166 -879.0000000000
3226 -123.0000000000
3397 -111.0000000000
3522 -95.0000000000
3546 -32.0000000000
3693 0.0000000000
3783 1.0000000000
3982 2.0000000000
4011 3.0000000000
5000 1.0000000000
evaluations raw_y
1 -31779.0000000000
29 -31646.0000000000
30 -31555.0000000000
108 -30743.0000000000
112 -30365.0000000000
152 -28292.0000000000
210 -28230.0000000000
307 -27474.0000000000
459 -27004.0000000000
509 -26536.0000000000
526 -26262.0000000000
603 -23147.0000000000
807 -22783.0000000000
815 -20690.0000000000
1020 -20550.0000000000
1038 -20255.0000000000
1070 -20102.0000000000
1096 -19626.0000000000
1161 -19426.0000000000
1203 -18478.0000000000
1294 -17532.0000000000
1348 -17473.0000000000
1460 -16544.0000000000
1495 -16309.0000000000
1504 -14790.0000000000
1685 -14242.0000000000
1707 -12424.0000000000
1869 -10961.0000000000
2062 -10877.0000000000
2099 -9287.0000000000
2329 -9182.0000000000
2388 -9091.0000000000
2406 -8551.0000000000
2581 -8314.0000000000
2593 -7971.0000000000
2620 -7587.0000000000
2802 -7559.0000000000
2841 -7494.0000000000
2847 -7377.0000000000
2934 -7364.0000000000
2983 -6985.0000000000
3076 -6395.0000000000
3275 -6360.0000000000
3366 -6297.0000000000
3434 -6255.0000000000
3449 -5919.0000000000
3592 -5898.0000000000
3693 -5855.0000000000
3708 -5646.0000000000
3865 -5536.0000000000
3930 -5337.0000000000
4112 -5315.0000000000
4120 -5228.0000000000
4193 -4964.0000000000
4419 -4856.0000000000
4488 -4796.0000000000
4516 -4671.0000000000
4533 -4585.0000000000
4625 -4521.0000000000
4719 -4478.0000000000
4777 -4375.0000000000
4810 -4281.0000000000
4848 -4188.0000000000
4938 -4182.0000000000
5000 -4904.0000000000
evaluations raw_y
1 -31989.0000000000
2 -31695.0000000000
76 -31639.0000000000
79 -31632.0000000000
114 -31339.0000000000
116 -29847.0000000000
150 -29041.0000000000
257 -28867.0000000000
282 -28545.0000000000
306 -26486.0000000000
489 -24610.0000000000
608 -23966.0000000000
624 -22202.0000000000
737 -21390.0000000000
832 -20643.0000000000
980 -20024.0000000000
1005 -19772.0000000000
1111 -19766.0000000000
1150 -19606.0000000000
1173 -19605.0000000000
1176 -19283.0000000000
1187 -18976.0000000000
1211 -18471.0000000000
1249 -18421.0000000000
1287 -18197.0000000000
1333 -18002.0000000000
1364 -17155.0000000000
1404 -15860.0000000000
1506 -15762.0000000000
1601 -15019.0000000000
1649 -14690.0000000000
1671 -12395.0000000000
1841 -12066.0000000000
1858 -11063.0000000000
2002 -10497.0000000000
2019 -8277.0000000000
2228 -7599.0000000000
2303 -7569.0000000000
2333 -7430.0000000000
2338 -7160.0000000000
2346 -7038.0000000000
2388 -5961.0000000000
2395 -4924.0000000000
2411 -4654.0000000000
2596 -4647.0000000000
2630 -4507.0000000000
2633 -4493.0000000000
2651 -4484.0000000000
2696 -4437.0000000000
2714 -4372.0000000000
2722 -4148.0000000000
2769 -4045.0000000000
2825 -3505.0000000000
2928 -3310.0000000000
3028 -2714.0000000000
3123 -2363.0000000000
3140 -1861.0000000000
3223 -1847.0000000000
3375 -1792.0000000000
3416 -1770.0000000000
3458 -1533.0000000000
3503 -1526.0000000000
3581 -1484.0000000000
3614 -1477.0000000000
3670 -1476.0000000000
3688 -1468.0000000000
3703 -1329.0000000000
3940 -1293.0000000000
3969 -985.0000000000
4080 -971.0000000000
4129 -924.0000000000
4132 -838.0000000000
4143 -714.0000000000
4313 -677.0000000000
4374 -595.0000000000
4439 -551.0000000000
4474 -483.0000000000
4507 -474.0000000000
4568 -460.0000000000
4588 -425.0000000000
4609 -392.0000000000
4614 -159.0000000000
4859 -145.0000000000
4924 -138.0000000000
4934 -126.0000000000
4954 -111.0000000000
5000 -243.0000000000
evaluations raw_y
1 -31828.0000000000
27 -31821.0000000000
41 -31814.0000000000
42 -31793.0000000000
45 -31765.0000000000
50 -31576.0000000000
62 -31513.0000000000
102 -31366.0000000000
108 -30770.0000000000
126 -29511.0000000000
264 -29504.0000000000
272 -28236.0000000000
349 -27383.0000000000
466 -27285.0000000000
514 -26640.0000000000
549 -25767.0000000000
699 -25508.0000000000
704 -25487.0000000000
765 -24008.0000000000
871 -23897.0000000000
872 -23666.0000000000
909 -23352.0000000000
1002 -22988.0000000000
1007 -22630.0000000000
1070 -22112.0000000000
1108 -21754.0000000000
1138 -21251.0000000000
1198 -20860.0000000000
1202 -20187.0000000000
1217 -20068.0000000000
1299 -19655.0000000000
1301 -19390.0000000000
1380 -18192.0000000000
1501 -16841.0000000000
1654 -14706.0000000000
1802 -14034.0000000000
1897 -13684.0000000000
1898 -13502.0000000000
1977 -12543.0000000000
2019 -11696.0000000000
2113 -11535.0000000000
2205 -11073.0000000000
2214 -10065.0000000000
2333 -9939.0000000000
2401 -9058.0000000000
2475 -9029.0000000000
2501 -8518.0000000000
2581 -8413.0000000000
2623 -8405.0000000000
2631 -8253.0000000000
2635 -8000.0000000000
2670 -7125.0000000000
2781 -5850.0000000000
2939 -5843.0000000000
2940 -5794.0000000000
2941 -5675.0000000000
2975 -5432.0000000000
2999 -4969.0000000000
3037 -4836.0000000000
3062 -4724.0000000000
3078 -4571.0000000000
3115 -4381.0000000000
3189 -4121.0000000000
3206 -3024.0000000000
3335 -3010.0000000000
3342 -2960.0000000000
3401 -2792.0000000000
3410 -2266.0000000000
3413 -1925.0000000000
3591 -1882.0000000000
3601 -1211.0000000000
3621 -1092.0000000000
3729 -986.0000000000
3838 -917.0000000000
3894 -810.0000000000
3923 -672.0000000000
3961 -587.0000000000
4032 -566.0000000000
4051 -468.0000000000
4092 -385.0000000000
4151 -174.0000000000
4324 -167.0000000000
4328 -146.0000000000
4412 -139.0000000000
4414 -104.0000000000
4587 -56.0000000000
4613 -27.0000000000
4783 2.0000000000
5000 -28.0000000000
